Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
231010JX6T4K13,Completed,SPEPH03238857133A,Standard Local-SPX Express,pickup,2023-10-21 23:38,2023-10-11 16:08,2023-10-10 23:28,2023-10-10 23:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231011K3171VP0,Completed,787356958371,Standard Local-J&T Express,pickup,2023-10-23 00:55,2023-10-12 12:00,2023-10-11 00:54,2023-10-11 00:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
231011KVPEJP5G,Completed,787356971773,Standard Local-J&T Express,pickup,2023-10-23 08:44,2023-10-12 12:00,2023-10-11 08:34,2023-10-11 08:44,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
231011MXDWJT3Y,Completed,787392234368,Standard Local-J&T Express,pickup,2023-10-19 18:38,2023-10-17 11:39,2023-10-11 18:37,2023-10-11 18:38,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231011N3FK9NGV,Completed,787364679268,Standard Local-J&T Express,pickup,2023-10-19 20:18,2023-10-13 11:30,2023-10-11 20:08,2023-10-11 20:18,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
231012P40J5NXA,Completed,SPEPH03914505687A,Standard Local-SPX Express,pickup,2023-10-24 06:00,2023-10-12 15:49,2023-10-12 05:50,2023-10-12 06:00,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231012PAQ6H33X,Completed,787374991622,Standard Local-J&T Express,pickup,2023-10-20 07:50,2023-10-14 13:41,2023-10-12 07:50,2023-10-12 07:50,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231012PKUYER1B,Completed,SPEPH03707839349A,Standard Local-SPX Express,pickup,2023-10-24 10:34,2023-10-17 13:17,2023-10-12 10:34,2023-10-12 10:34,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
231012PQ77Q1H0,Completed,787392938395,Standard Local-J&T Express,pickup,2023-10-20 11:44,2023-10-17 11:39,2023-10-12 11:34,2023-10-12 11:44,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
231012PTD4890C,Completed,787364668372,Standard Local-J&T Express,pickup,2023-10-14 12:41,2023-10-13 11:30,2023-10-12 12:31,2023-10-12 12:41,PLAIN MIDI SKIRT 22-30 INCHES (WITH & WITHOUT SLIT),"HAZELNUT,NO SLIT",149,149,1
