Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
240704PV9CKD3D,Completed,SPEPH046154569787,Standard Local-SPX Express,Drop-off,2024-07-05 18:08,2024-07-05 13:26,2024-07-04 17:58,2024-07-04 18:08,BRANDED OVERRUNS CHECKOUT FOR RESELLERS ONLY,,219,219,1
240704PY6REQKA,Completed,788914934579,Standard Local-J&T Express,pickup,2024-07-27 19:01,2024-07-05 15:01,2024-07-04 18:50,2024-07-04 19:01,FREEBIES FOR BUYERS ONLY,,5,5,1
240704Q1J1ECXQ,Completed,788922417153,Standard Local-J&T Express,pickup,2024-07-27 19:42,2024-07-05 15:01,2024-07-04 19:32,2024-07-04 19:42,FREEBIES FOR BUYERS ONLY,,5,5,1
240704Q66W3496,Completed,SPEPH049773477507,Standard Local-SPX Express,pickup,2024-07-27 21:05,2024-07-05 13:26,2024-07-04 20:55,2024-07-04 21:05,FREEBIES FOR BUYERS ONLY,,5,5,1
240704QCDHBA0D,Completed,SPEPH042148664437,Standard Local-SPX Express,pickup,2024-07-12 22:56,2024-07-05 13:26,2024-07-04 22:46,2024-07-04 22:56,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,L-XL (29-34 inches)",290,290,1
240705RF6WNBME,Completed,PH244916193407S,Standard Local-SPX Express,pickup,2024-07-29 09:19,2024-07-05 13:28,2024-07-05 09:09,2024-07-05 09:19,FREEBIES FOR BUYERS ONLY,,5,5,1
240705RJ1W6V3Q,Completed,788920601374,Standard Local-J&T Express,pickup,2024-07-29 10:10,2024-07-05 15:01,2024-07-05 10:00,2024-07-05 10:10,FREEBIES FOR BUYERS ONLY,,5,5,1
240705RVC12J74,Completed,PH2458383472336,Standard Local-SPX Express,pickup,2024-07-06 13:15,2024-07-08 12:38,2024-07-05 13:05,2024-07-05 13:15,BRANDED OVERRUNS CHECKOUT FOR RESELLERS ONLY,,805,805,1
240705SBN6NEMB,Completed,788933780075,Standard Local-J&T Express,pickup,2024-07-29 17:48,2024-07-08 16:21,2024-07-05 17:38,2024-07-05 17:48,FREEBIES FOR BUYERS ONLY,,5,5,1
240705SCHEQF43,Completed,788926336304,Standard Local-J&T Express,pickup,2024-07-29 18:04,2024-07-08 16:21,2024-07-05 17:54,2024-07-05 18:04,FREEBIES FOR BUYERS ONLY,,5,5,1
240705SKPNERG6,Completed,SPEPH047462760407,Standard Local-SPX Express,pickup,2024-07-13 20:12,2024-07-11 12:12,2024-07-05 20:02,2024-07-05 20:12,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,XS-M (21-28 inches)",290,290,1
240705SQ4PDDVS,Completed,788928932299,Standard Local-J&T Express,pickup,2024-07-29 21:14,2024-07-08 16:23,2024-07-05 21:04,2024-07-05 21:14,FREEBIES FOR BUYERS ONLY,,5,5,1
240706T59S3HUT,Completed,SPEPH048101740547,Standard Local-SPX Express,pickup,2024-07-15 01:17,2024-07-10 13:19,2024-07-06 01:17,2024-07-06 01:17,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,L-XL (29-34 inches)",290,290,1
240706U2UTJWD3,Completed,788925620748,Standard Local-J&T Express,pickup,2024-07-30 10:16,2024-07-08 16:24,2024-07-06 10:06,2024-07-06 10:16,FREEBIES FOR BUYERS ONLY,,5,5,1
240706U2VBRK5W,Completed,788929807539,Standard Local-J&T Express,pickup,2024-07-30 10:16,2024-07-08 16:23,2024-07-06 10:06,2024-07-06 10:16,FREEBIES FOR BUYERS ONLY,,5,5,1
240706U34NTSY0,Completed,788924358159,Standard Local-J&T Express,pickup,2024-07-30 10:11,2024-07-08 16:24,2024-07-06 10:11,2024-07-06 10:11,FREEBIES FOR BUYERS ONLY,,5,5,1
240706U38UBHNG,Completed,P12035BVSTXAO,Standard Local-Flash Express,pickup,2024-07-30 10:14,2024-07-08 15:08,2024-07-06 10:13,2024-07-06 10:14,FREEBIES FOR BUYERS ONLY,,5,5,1
240706U976EYHG,Completed,SPEPH040540553307,Standard Local-SPX Express,pickup,2024-07-30 12:10,2024-07-11 12:12,2024-07-06 12:00,2024-07-06 12:10,ASSORTED TOPS LINK FOR BUYERS,,10,10,1
240706U976EYHG,Completed,SPEPH040540553307,Standard Local-SPX Express,pickup,2024-07-30 12:10,2024-07-11 12:12,2024-07-06 12:00,2024-07-06 12:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,XS-M (21-28 inches)",290,290,1
240706U9P82YVM,Completed,SPEPH041204337267,Standard Local-SPX Express,pickup,2024-07-15 12:18,2024-07-10 13:19,2024-07-06 12:08,2024-07-06 12:18,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240706UA7F87FM,Completed,P61275BUEMGAL,Standard Local-Flash Express,pickup,2024-07-30 12:28,2024-07-08 15:08,2024-07-06 12:18,2024-07-06 12:28,FREEBIES FOR BUYERS ONLY,,5,5,1
240706UASAG6YT,Completed,788933189286,Standard Local-J&T Express,pickup,2024-07-30 12:38,2024-07-08 16:26,2024-07-06 12:28,2024-07-06 12:38,FREEBIES FOR BUYERS ONLY,,5,5,1
240706UCUWXATQ,Completed,788928523130,Standard Local-J&T Express,pickup,2024-07-30 13:15,2024-07-08 16:22,2024-07-06 13:05,2024-07-06 13:15,ASSORTED TOPS LINK FOR BUYERS,,10,10,1
240706UPPGX9J0,Completed,788933881155,Standard Local-J&T Express,pickup,2024-07-30 16:11,2024-07-08 16:21,2024-07-06 16:01,2024-07-06 16:11,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240707VJVD398W,Completed,PH241134814698A,Standard Local-SPX Express,pickup,2024-07-31 00:35,2024-07-10 13:19,2024-07-07 00:25,2024-07-07 00:35,FREEBIES FOR BUYERS ONLY,,5,5,2
24070701TJ5DR6,Completed,SPEPH041195495767,Standard Local-SPX Express,pickup,2024-07-16 06:02,2024-07-10 13:19,2024-07-07 05:52,2024-07-07 06:02,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"White/Black Skirt,L-XL (29-34 inches)",290,290,1
2407070JM0RX0F,Completed,788935195781,Standard Local-J&T Express,pickup,2024-07-16 11:03,2024-07-09 11:52,2024-07-07 10:53,2024-07-07 11:03,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,XS-M (21-28 inches)",290,290,1
2407070V1RR3HA,Completed,788921887897,Standard Local-J&T Express,pickup,2024-07-31 13:52,2024-07-08 16:26,2024-07-07 13:42,2024-07-07 13:52,FREEBIES FOR BUYERS ONLY,,5,5,1
2407070V2P8400,Completed,788921790865,Standard Local-J&T Express,pickup,2024-07-31 13:52,2024-07-08 16:22,2024-07-07 13:42,2024-07-07 13:52,FREEBIES FOR BUYERS ONLY,,5,5,1
24070820HEKVAP,Completed,SPEPH048930660707,Standard Local-SPX Express,pickup,2024-07-16 00:45,2024-07-10 13:19,2024-07-08 00:35,2024-07-08 00:45,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"BROWN BLACK/SHORTS,L-XL (29-34 inches)",290,290,1
2407082YA06YE4,Completed,788933135052,Standard Local-J&T Express,pickup,2024-07-31 09:45,2024-07-08 16:23,2024-07-08 09:45,2024-07-08 09:45,FREEBIES FOR BUYERS ONLY,,5,5,1
24070837CYKSTH,Completed,SPEPH041272007877,Standard Local-SPX Express,pickup,2024-07-31 12:20,2024-07-10 13:19,2024-07-08 12:10,2024-07-08 12:20,FREEBIES FOR BUYERS ONLY,,5,5,1
24070839PVPXD8,Completed,SPEPH048413461497,Standard Local-SPX Express,pickup,2024-07-31 13:01,2024-07-10 13:19,2024-07-08 12:51,2024-07-08 13:01,FREEBIES FOR BUYERS ONLY,,5,5,1
2407083BX5YJ7D,Completed,SPEPH041001023927,Standard Local-SPX Express,pickup,2024-07-09 13:41,2024-07-10 13:19,2024-07-08 13:31,2024-07-08 13:41,ASSORTED ITEMS Checkout (WELLA MAE),,2231,2231,1
2407083E72KTAQ,Completed,788939773050,Standard Local-J&T Express,pickup,2024-07-31 14:22,2024-07-11 13:56,2024-07-08 14:12,2024-07-08 14:22,FREEBIES FOR BUYERS ONLY,,5,5,1
2407083FUG3S1B,Completed,788935724695,Standard Local-J&T Express,pickup,2024-07-31 14:42,2024-07-09 11:52,2024-07-08 14:41,2024-07-08 14:42,ASSORTED TOPS LINK FOR BUYERS,,10,10,1
2407083FVHH8U3,Completed,788932063663,Standard Local-J&T Express,pickup,2024-07-31 14:42,2024-07-09 11:52,2024-07-08 14:42,2024-07-08 14:42,ASSORTED TOPS LINK FOR BUYERS,,10,10,1
2407083NEJT07J,Completed,SPEPH043379526377,Standard Local-SPX Express,pickup,2024-07-31 16:31,2024-07-10 13:19,2024-07-08 16:21,2024-07-08 16:31,FREEBIES FOR BUYERS ONLY,,5,5,1
2407083QTT9DFM,Completed,788929869733,Standard Local-J&T Express,pickup,2024-07-31 17:14,2024-07-09 11:52,2024-07-08 17:04,2024-07-08 17:14,FREEBIES FOR BUYERS ONLY (2),,5,5,1
2407083Y1655SG,Completed,SPEPH041060266617,Standard Local-SPX Express,pickup,2024-07-31 19:23,2024-07-10 13:19,2024-07-08 19:13,2024-07-08 19:23,FREEBIES FOR BUYERS ONLY,,5,5,1
24070840MN6P77,Completed,SPEPH048281286677,Standard Local-SPX Express,pickup,2024-07-16 19:52,2024-07-10 13:19,2024-07-08 19:42,2024-07-08 19:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,L-XL (29-34 inches)",290,290,1
24070843PB9VDC,Completed,SPEPH047477808447,Standard Local-SPX Express,pickup,2024-08-01 17:15,2024-07-11 12:12,2024-07-08 20:36,2024-07-09 17:15,FREEBIES FOR BUYERS ONLY,,5,5,1
