Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
230606P2068B83,Completed,SPEPH031440832796,Standard Local-SPX Express,pickup,2023-06-19 21:41,2023-06-09 15:48,2023-06-06 21:41,2023-06-06 21:41,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"BabyBlue\White Short,L-XL",290,290,1
230606P3W0N379,Completed,SPEPH036613871456,Standard Local-SPX Express,pickup,2023-06-19 22:25,2023-06-09 15:47,2023-06-06 22:15,2023-06-06 22:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Khaki Skirt,s-M",290,290,1
230606P3W0N379,Completed,SPEPH036613871456,Standard Local-SPX Express,pickup,2023-06-19 22:25,2023-06-09 15:47,2023-06-06 22:15,2023-06-06 22:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,L-XL",290,290,1
230607PCCGM3AT,Completed,786541154098,Standard Local-J&T Express,pickup,2023-06-09 00:57,2023-06-09 14:14,2023-06-07 00:46,2023-06-07 00:57,ZARA LACE PADDED BOOB CORSET,Black,199,199,1
230607PCPD952E,Completed,786542830302,Standard Local-J&T Express,pickup,2023-06-20 00:52,2023-06-09 14:14,2023-06-07 00:52,2023-06-07 00:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL",290,290,1
230607Q9EGYB5M,Completed,786609354540,Standard Local-J&T Express,pickup,2023-06-20 09:37,2023-06-21 14:03,2023-06-07 09:27,2023-06-07 09:37,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL",290,290,1
230607QTT92HB2,Completed,786541137412,Standard Local-J&T Express,pickup,2023-06-09 14:38,2023-06-09 14:14,2023-06-07 14:37,2023-06-07 14:38,ZARA LACE PADDED BOOB CORSET,Dark choco,199,199,1
230607R4R6VQCF,Completed,SPEPH036896693666,Standard Local-SPX Express,pickup,2023-06-20 17:45,2023-06-09 15:48,2023-06-07 17:35,2023-06-07 17:45,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Red/White Short,L-XL",290,290,1
230607R74BH98B,Completed,SPEPH035970235576,Standard Local-SPX Express,pickup,2023-06-09 18:18,2023-06-09 15:47,2023-06-07 18:18,2023-06-07 18:18,ZARA KNITTED TUBE TOP,"Black,FREESIZE (S-L)",69,69,1
230607R74BH98B,Completed,SPEPH035970235576,Standard Local-SPX Express,pickup,2023-06-09 18:18,2023-06-09 15:47,2023-06-07 18:18,2023-06-07 18:18,ZARA KNITTED TUBE TOP,"Sage green,FREESIZE (S-L)",69,69,1
